cand,job,rel,S_skills,S_experience,S_education,S_keyword,S_semantic,full,abl_S_skills,abl_S_experience,abl_S_education,abl_S_keyword,abl_S_semantic
6,Cloud Engineer,0,16.666666666666664,100.0,100.0,2.4084461300641404,50.57600021362305,48.78100028488641,66.07333377162013,35.97625035610802,39.74235327633696,56.96439219456093,48.46423559157994
6,Data Scientist,0,25.0,100.0,100.0,5.370890950521878,41.51047897338867,50.78220548858658,64.66493152090243,38.47775686073323,42.09671233951363,58.795966877656824,52.41839252068033
6,Software Engineer,0,28.57142857142857,100.0,100.0,1.1159712888620974,37.805824279785156,50.838269335297085,62.82810666968782,38.54783666912137,42.16266980623187,59.612792519962085,53.13811258038743
6,Web Developer,0,14.285714285714285,100.0,100.0,0.686468147751223,43.18284225463867,46.58039656035848,63.96984086208997,33.22549570044811,37.153407718068806,54.679325103759766,47.179964967250214
7,AI Engineer,1,37.5,100.0,100.0,7.147526616291902,60.39276123046875,58.2560431770141,69.43237411848322,47.820053971267626,50.889462561193056,67.27519315831802,57.87897528522799
7,Cloud Engineer,0,50.0,100.0,100.0,4.016366252744755,54.8959846496582,61.336852635360444,67.44131174670838,51.67106579420056,54.51394427689464,71.4522325852338,62.473476397543195
7,Data Scientist,0,25.0,100.0,70.0,1.535603732847264,37.817169189453125,45.15291593834506,56.0044860589924,31.441144922931322,40.76813639805302,52.85008868049173,46.44745948226717
7,Software Engineer,0,28.57142857142857,100.0,100.0,2.1155382553569213,42.595130920410156,51.70660037636506,64.16400057902317,39.63325047045633,43.18423573690007,60.45796428007238,53.31450675094534
7,Web Developer,0,14.285714285714285,100.0,100.0,0.8708690550193866,42.720741271972656,46.53874154904881,63.90575622930586,33.17342693631101,37.10440182241037,54.59777787152459,47.21250630382695
8,AI Engineer,1,25.0,60.0,100.0,5.698414788074532,58.26747512817383,45.34488348743725,56.29982074990346,41.68110435929657,35.69986292639677,52.341319140265966,43.064426139071976
8,Cloud Engineer,0,16.666666666666664,60.0,100.0,1.4888584388237665,52.021087646484375,40.85982524612955,53.886910635071104,36.07478155766194,30.423323818975945,47.80764291800704,38.890190704890465
8,Data Scientist,0,50.0,60.0,70.0,1.3604732160345316,48.72862243652344,47.513364347883694,46.174406689051835,44.39170543485462,43.54513452692199,55.65799219468061,47.29890703812374
8,Software Engineer,0,42.857142857142854,100.0,100.0,2.0880470145294554,53.22346115112305,58.29672622484787,66.6103480382275,47.87090778105985,50.937324970409264,68.21590490902172,59.192008296681664
8,Web Developer,0,14.285714285714285,100.0,100.0,2.9250508646885893,61.205589294433594,49.619596023868326,68.6455323444128,37.02449502983541,40.72893649866862,57.85980987548828,47.57500897612152
9,AI Engineer,1,37.5,8.333333333333332,100.0,8.318310528305748,62.670536041259766,40.43999365210149,42.023067157079225,48.46665873179354,29.929404296589993,46.10852596806545,36.51695675989709
9,Cloud Engineer,0,50.0,8.333333333333332,100.0,4.882823576911592,66.12548065185547,44.817912300981725,42.02755738612573,53.93905704289382,35.07989682468438,51.86528089934705,41.0577531802393
9,Data Scientist,0,25.0,8.333333333333332,100.0,4.580526239106461,53.92599868774414,34.19264540569425,39.142531393375776,40.657473423784495,22.57958283022854,39.418313493915626,30.71028894415604
9,Software Engineer,0,42.857142857142854,12.5,100.0,2.5884378499786442,51.424171447753906,40.60189139465988,39.38752522255366,47.627364243324855,30.11987222901163,47.310147902544806,38.69207726764329
9,Web Developer,0,0.0,12.5,100.0,0.09364409536155074,45.149105072021484,24.286412375107453,37.36371134631916,27.23301546888432,10.925191029538185,28.55572442447438,20.60476072271086
10,AI Engineer,1,37.5,60.0,100.0,14.571990524483672,61.02200698852539,51.46409962695136,58.98323019530978,49.3301245336892,42.89894073758983,57.97447182150448,49.77741009255595
10,Cloud Engineer,0,33.33333333333333,60.0,100.0,2.9969396866302773,54.944557189941406,47.357891198152416,54.90957620228577,44.19736399769052,38.06810729194402,55.18629440606809,46.01906778783671
10,Data Scientist,0,50.0,60.0,70.0,7.314494285536101,51.91373825073242,48.88423488044028,48.283438277600425,46.10529360055035,45.15792338875327,56.2200714560116,48.34961663862402
10,Software Engineer,0,57.14285714285714,100.0,100.0,3.192941130231961,47.29557800292969,62.57327786997425,65.49735056919116,53.21659733746782,55.9685621999697,73.05216082404642,65.26934255239388
10,Web Developer,0,14.285714285714285,100.0,100.0,0.7450102306429529,50.24192428588867,47.64804017747974,65.61236950381499,34.56005022184968,38.40945903232911,55.92504546221565,47.19029592305464
11,AI Engineer,1,25.0,100.0,100.0,9.803336929616853,58.2415885925293,53.95673882832192,69.5488289666491,42.44592353540241,45.83145744508462,61.74851563397576,53.20058886993238
11,Cloud Engineer,0,16.666666666666664,100.0,100.0,2.587766447333418,59.171546936035156,50.097230340838614,68.09830308846966,37.621537926048276,41.290859224516026,58.48125338086895,48.495880353450985
11,Data Scientist,0,25.0,100.0,100.0,4.741153424806707,50.62704086303711,52.055229143176575,66.62342945104088,40.06903642897072,43.59438722726656,60.40477191700655,52.30726236908354
11,Software Engineer,0,42.857142857142854,100.0,100.0,2.7974866643958487,48.38718795776367,57.67770119332393,65.65800183588296,47.09712649165491,50.20906022743991,67.362444933723,59.31720352901103
11,Web Developer,0,0.0,100.0,100.0,0.09137566831990679,44.61055374145508,41.70528941146625,64.16198370994807,27.13161176433281,31.417987542901468,49.04892124849207,41.1925957061741
12,AI Engineer,1,50.0,100.0,100.0,8.436357431190924,60.49327850341797,62.83944539019134,69.75299290798667,53.54930673773917,56.281700459048636,72.43999032413258,63.253474840798404
12,Cloud Engineer,0,50.0,100.0,100.0,4.4046768773815925,58.623661041259766,61.954250687796204,68.39115490430186,52.44281335974526,55.24029492681907,72.11005783081055,62.54200180189087
12,Data Scientist,0,50.0,100.0,70.0,2.150276286143892,45.36664962768555,55.127538887074415,57.88852136472987,43.90942360884302,52.5029869259699,64.47646758135627,56.850048756378335
12,Software Engineer,0,42.857142857142854,100.0,100.0,2.6771426158352596,46.82289505004883,57.425005649882614,65.26923946135787,46.78125706235327,49.91177135280308,67.08639324412627,59.29596634397093
12,Web Developer,0,14.285714285714285,100.0,100.0,0.7904863189196899,44.20698165893555,46.749620196678286,64.2301849179666,33.43702524584786,37.35249434903328,54.86005558687098,47.198321115103475
13,AI Engineer,1,50.0,60.0,100.0,19.99307651888634,62.06320571899414,56.808442335682074,60.47452667028011,56.010552919602596,49.186402747861266,63.305271597469556,55.88113115039171
13,Cloud Engineer,0,50.0,60.0,100.0,3.1932698850032053,55.39614486694336,53.28841221279198,55.059095711987666,51.61051526598998,45.045190838578804,62.128731447107654,52.91645939147116
13,Data Scientist,0,50.0,60.0,100.0,12.44504587181618,57.65019226074219,55.01428571988376,57.71428572289809,53.767857149854706,47.07563025868678,62.52650451660157,54.54912574208521
13,Software Engineer,0,42.857142857142854,100.0,100.0,2.5160020767196167,47.80144500732422,57.54761706260658,65.45787240401012,46.93452132825823,50.0560200736548,67.25907853070427,59.267529778244636
13,Web Developer,0,14.285714285714285,100.0,100.0,0.7429059655829598,45.80044937133789,46.98150330053812,64.58692815467403,33.72687912567267,37.625298000633094,55.14125577141257,47.189924582161694
14,AI Engineer,1,25.0,100.0,100.0,6.755496750695192,62.272705078125,54.10423027432303,69.7757388835739,42.63028784290379,46.00497679332121,62.459889131433826,52.662734720710915
14,Cloud Engineer,0,16.666666666666664,100.0,100.0,2.3065201411352323,56.85532760620117,49.707610495433784,67.498887941693,37.134513119292244,40.832482935804464,58.07250879325118,48.44624865235719
14,Data Scientist,0,25.0,100.0,100.0,1.7838310774823631,51.39982223510742,51.72754799688847,66.11930461059764,39.65943499611059,43.20887999633938,60.541145100313074,51.78538195484983
14,Software Engineer,0,28.57142857142857,100.0,100.0,2.3242828850747164,54.62077713012695,53.54175900228025,66.98732154196962,41.927198752850316,45.34324588503559,62.58013714061064,53.3513440385426
14,Web Developer,0,0.0,100.0,100.0,2.3034126281784735,49.642208099365234,42.79184310913156,65.83360478327933,28.489803886414446,32.69628601074301,49.93686025282916,41.58295516967856
15,AI Engineer,1,25.0,8.333333333333332,100.0,5.2109879723435055,58.02137756347656,34.901521497039674,40.23310999544566,41.543568537966266,23.41355470239962,40.14102741316253,30.82154689708022
15,Cloud Engineer,0,33.33333333333333,8.333333333333332,100.0,1.6835043200678572,50.7817497253418,36.20312144014478,37.74839195919709,43.17056846684765,24.944848753111504,42.29481857898188,33.63042233099236
15,Data Scientist,0,25.0,8.333333333333332,70.0,0.5997666540576805,36.7105827331543,26.51321907474846,27.328029345766865,31.058190510102246,18.839081264409955,31.08618126663507,24.713684311500373
15,Software Engineer,0,14.285714285714285,12.5,100.0,0.6001320093056377,43.274410247802734,29.081181338566257,37.047971290101934,33.22647667320783,16.56609569243089,34.10724886725931,26.576493883995116
15,Web Developer,0,14.285714285714285,12.5,100.0,2.988754022344997,50.588661193847656,30.536612282428898,39.28709581912138,35.045765353036124,18.27836739109282,35.39799903420841,26.998015415707943
16,AI Engineer,1,37.5,60.0,100.0,14.01957542093075,54.70063018798828,50.43303084133785,57.39697052513516,48.041288551672324,41.68591863686807,56.858934739056764,49.679925074281904
16,Cloud Engineer,0,33.33333333333333,60.0,100.0,3.0901269764206716,52.879024505615234,47.062039388972046,54.45441957277752,43.82754923621507,37.72004633996712,54.82178863824582,46.03551260368207
16,Data Scientist,0,50.0,60.0,70.0,6.621769344147641,49.23561096191406,48.378607045909256,47.50554930139885,45.47325880738657,44.56306711283442,55.74746075798483,48.22737106073194
16,Software Engineer,0,28.57142857142857,100.0,100.0,1.269993001333421,39.70634460449219,51.146450640873844,63.302231755190526,38.933063301092304,42.52523604808687,59.94817845961627,53.165292882588254
16,Web Developer,0,14.285714285714285,100.0,100.0,0.7541155672361682,43.44453048706055,46.629796908144506,64.0458413971454,33.28724613518064,37.21152577428766,54.72550538006951,47.191902747159325
17,AI Engineer,1,12.5,100.0,100.0,13.870123669399634,56.557899475097656,49.939203471674595,70.09877457180707,37.424004339593246,41.10494526079364,56.304335201487824,48.77119829459994
17,Cloud Engineer,0,16.666666666666664,100.0,100.0,3.900297122976911,57.52881622314453,50.04770033525154,68.02210307987417,37.55962541906444,41.232588629707706,58.19135972565295,48.72750341385866
17,Data Scientist,0,0.0,100.0,100.0,6.347651226465293,40.799705505371094,42.07210350977545,64.72631309196223,27.590129387219328,31.849533540912304,48.3764186185949,42.29664433408211
17,Software Engineer,0,28.57142857142857,100.0,100.0,2.0965924921122125,39.700721740722656,51.269597134925235,63.49168789988497,39.08699641865654,42.67011427638262,59.947186189539295,53.311163380960984
17,Web Developer,0,0.0,100.0,100.0,0.09250986457941009,38.96113204956055,40.858046287121,62.858532749416916,26.072557858901245,30.4212309260247,48.05196447933422,41.19279585845519
18,AI Engineer,1,25.0,100.0,100.0,13.916081686801599,57.99494552612305,54.53665408193869,70.44100627990568,43.17081760242337,46.51371068463376,61.7049903869629,53.9263673564944
18,Cloud Engineer,0,33.33333333333333,100.0,100.0,3.004322082007606,55.53544616699219,55.44763190401663,67.35533113438456,44.30953988002079,47.585449298843095,64.70233363731235,55.43213526937389
18,Data Scientist,0,25.0,100.0,70.0,6.617860402987512,45.32240676879883,47.04104007576795,58.90929242425839,33.80130009470994,42.989458912668184,54.1745423709645,47.34432830640956
18,Software Engineer,0,42.857142857142854,100.0,100.0,3.549822111236002,47.6156005859375,57.67481340457602,65.6535590839631,47.09351675572004,50.20566282891297,67.2262824563419,59.44996860786517
18,Web Developer,0,14.285714285714285,100.0,100.0,2.7025460099937773,54.93634796142578,48.645834095712935,67.14743707032758,35.807292619641174,39.583334230250514,56.75347316966337,47.535743413528316
19,AI Engineer,1,12.5,60.0,100.0,16.12519219324615,60.04252624511719,42.8001577657545,59.11562733192999,38.500197207193125,32.70606795971118,47.507504631491265,39.75738685763167
19,Cloud Engineer,0,16.666666666666664,60.0,100.0,1.8984370387396834,58.432090759277344,41.88291250303588,55.46089103031162,37.353640628794864,31.626955885924573,48.938996408499925,38.96246928134621
19,Data Scientist,0,0.0,60.0,70.0,10.5182189250322,58.039730072021484,32.78369234955805,50.43644976855085,25.97961543694757,26.216108646538885,36.712893542121435,28.326744516182153
19,Software Engineer,0,14.285714285714285,100.0,100.0,1.2503175909168927,55.29060363769531,48.48113818429183,66.89405874506436,35.60142273036479,39.389574334460974,56.81598887724035,47.279467810161805
19,Web Developer,0,0.0,100.0,100.0,1.8958793252429478,51.852996826171875,43.06233142271222,66.24974065032649,28.82791427839028,33.01450755613203,50.32699943991269,41.51103752798405
20,AI Engineer,1,25.0,8.333333333333332,100.0,18.5795208602623,61.29716491699219,37.39816953325484,44.07410697423822,44.66437858323522,26.350787686182162,40.71910753437117,33.18069975965413
20,Cloud Engineer,0,33.33333333333333,8.333333333333332,100.0,1.6755341169284645,43.4718132019043,35.10543543115824,36.05964425306397,41.79846095561447,23.653453448421466,41.00482978072821,33.629015824556
20,Data Scientist,0,25.0,8.333333333333332,100.0,6.307116270568574,36.357120513916016,31.81630218433935,35.48661874513747,37.68704439709086,19.783884922752186,36.31792322794596,31.014981302649353
20,Software Engineer,0,42.857142857142854,12.5,100.0,2.0541956611793117,38.5711555480957,38.59380268139125,36.298157971371154,45.11725335173907,27.75741491928383,45.04196862613454,38.59779923432576
20,Web Developer,0,14.285714285714285,12.5,100.0,0.8061296466069768,38.02217102050781,28.324245100067216,35.883454000103406,32.280306375084024,15.675582470667313,33.18038312126608,26.61284640822476
21,AI Engineer,1,25.0,100.0,100.0,6.454245293904104,58.04465866088867,53.424835593218916,68.73051629725987,41.781044491523645,45.20568893319872,61.713763293098,52.609572698924254
21,Cloud Engineer,0,16.666666666666664,100.0,100.0,2.2036642626887697,53.80634689331055,49.23483500673323,66.77154103599985,36.54354375841654,40.27627647850968,57.53445337332931,48.42809761498429
21,Data Scientist,0,25.0,100.0,100.0,1.7042837502328192,52.75607681274414,51.91905408444654,66.41392936068699,39.89881760555818,43.43418127581946,60.78048414342544,51.77134419121756
21,Software Engineer,0,28.57142857142857,100.0,100.0,2.2206349031478063,48.88025665283203,52.66513373339698,65.6386672821492,40.83141716674623,44.311922039290565,61.56710411520566,53.33305321820256
21,Web Developer,0,0.0,100.0,100.0,2.2006953247087697,45.28987503051758,42.12358555328395,64.80551623582146,27.654481941604942,31.9101006509223,49.16880147597369,41.56482858671332
22,AI Engineer,1,25.0,100.0,100.0,15.020901798607078,49.520748138427734,53.43124749055522,68.74038075470034,41.78905936319403,45.21323234182967,60.20954378913431,54.121335611518894
22,Cloud Engineer,0,33.33333333333333,100.0,100.0,2.0209149541708555,48.57729721069336,54.2563984913963,65.52266434573788,42.820498114245375,46.18399822517212,63.474424997965485,55.258592835049754
22,Data Scientist,0,0.0,100.0,100.0,6.164337189733466,33.26424026489258,40.914286618193906,62.94505633568293,26.142858272742384,30.487396021404596,47.04663063498105,42.26429479818826
22,Software Engineer,0,14.285714285714285,100.0,100.0,0.8956741728175458,30.419349670410156,44.69725357648416,61.07269780997562,30.871566970605194,34.93794538409901,52.42694405948415,47.21688367755604
22,Web Developer,0,14.285714285714285,100.0,100.0,0.8532030042396819,36.7847900390625,45.64569895649533,62.53184454845435,32.05712369561916,36.0537634782298,53.55025706571691,47.209388765454065
23,AI Engineer,1,25.0,100.0,100.0,14.619179606787934,53.469703674316406,53.96333249216565,69.55897306487023,42.45416561520706,45.83921469666547,60.9064182954676,54.050443460021405
23,Cloud Engineer,0,33.33333333333333,100.0,100.0,1.4273995184048789,40.59086227416992,52.969405935552885,63.54267579828649,41.211757419441106,44.669889335944575,62.0650541268143,55.15385481697341
23,Data Scientist,0,25.0,100.0,100.0,6.4751349011639325,44.22024917602539,51.3543076115784,65.54508863319754,39.192884514473,42.76977366068047,59.274161619298596,52.613259100205404
23,Software Engineer,0,28.57142857142857,100.0,100.0,1.3454126527193258,34.90096664428711,50.43695689455097,62.21070291469379,38.04619611818871,41.69053752300114,59.10017058428596,53.17860223283283
23,Web Developer,0,0.0,100.0,100.0,0.09965219838714327,29.485347747802734,39.437749991928484,60.67346152604382,24.297187489910602,28.750294108151156,46.37976724961225,41.19405627030361
24,AI Engineer,1,37.5,8.333333333333332,100.0,8.25394514709901,61.64625930786133,40.276697334910715,41.771842053708795,48.26253833530507,29.7372909822479,45.92777125040689,36.50559816321355
24,Cloud Engineer,0,50.0,8.333333333333332,100.0,2.5393781038748293,62.15412521362305,43.870692164291356,40.5702956373713,52.75503187203086,33.96552019328394,51.16445346907074,40.644203979115176
24,Data Scientist,0,25.0,8.333333333333332,100.0,4.133368190795376,46.75431823730469,33.04981963088167,37.38433789366412,39.22894120526876,21.235081918684326,38.15272282619102,30.631378700336438
24,Software Engineer,0,28.57142857142857,12.5,100.0,1.4047121283104904,49.937469482421875,35.20132724160985,38.77127267939978,40.87665905201232,23.766267343070417,41.165435791015625,32.60083155205479
24,Web Developer,0,0.0,12.5,100.0,2.33303838702789,48.20411682128906,25.080573281247542,38.58549735576545,28.225716601559434,11.859497977938284,29.094844144933365,20.99994795065198
25,AI Engineer,1,25.0,8.333333333333332,100.0,6.200889925928767,51.5101318359375,34.0733199309466,38.95895373991785,40.50831658034993,22.43919991876071,38.99198404947916,30.99623547712468
25,Cloud Engineer,0,16.666666666666664,8.333333333333332,100.0,3.0260142850575753,43.397457122802734,29.463520711179047,36.354134427454945,34.74606755564048,17.01590671903417,34.12896302167107,27.00459075618663
25,Data Scientist,0,25.0,8.333333333333332,70.0,1.0099821695101974,35.092979431152344,26.332110906766044,27.049401395024688,30.831805300124227,18.62601283148947,30.80072186039943,24.78607528481552
25,Software Engineer,0,14.285714285714285,12.5,100.0,1.0105974125942825,31.24883270263672,27.33891451728465,34.367560795822534,31.048643146605816,14.516370020334882,31.985088123994714,26.648928955163697
25,Web Developer,0,0.0,12.5,100.0,0.11218378525236355,26.388591766357422,21.475116332741464,33.038640511909946,23.718895415926838,7.6177839208723155,25.245045605827784,20.608032432691594
26,AI Engineer,1,37.5,100.0,100.0,15.44655019333022,61.93210983276367,59.731799003914084,71.70276769832935,49.66474875489261,52.62564588695775,67.54684291166419,59.34350885764651
26,Cloud Engineer,0,50.0,100.0,100.0,2.8085420761336177,59.641109466552734,61.867447731402955,68.25761189446608,52.334309664253695,55.13817380165054,72.28960755292107,62.26033095461182
26,Data Scientist,0,25.0,100.0,70.0,6.512542601881986,44.63933181762695,46.92278116292634,58.727355635271294,33.65347645365793,42.85033077991334,54.0539997325224,47.32574281209683
26,Software Engineer,0,28.57142857142857,100.0,100.0,1.3727331845951083,44.37862777709961,51.86270414425421,64.40416022192954,39.828380180317765,43.367887228534364,60.77269901948817,53.183423503163844
26,Web Developer,0,0.0,100.0,100.0,0.10022790216321321,41.78146743774414,41.282254300986104,63.51116046305554,26.60281787623263,30.92029917763071,48.549670724307795,41.194157865087625
27,AI Engineer,1,37.5,60.0,100.0,19.148717396148225,71.53718566894531,53.72788545976403,62.4659776304062,52.159856824705045,45.56221818795768,59.83009158863741,50.58506777579087
27,Cloud Engineer,0,50.0,60.0,100.0,3.3443315658224266,62.75717544555664,54.41522605170685,56.7926554641644,53.01903256463357,46.37085417847866,63.42773684333353,52.94311733514513
27,Data Scientist,0,25.0,60.0,100.0,6.894367456822548,55.026268005371094,45.038095319329045,55.82783895281391,41.29761914916131,35.33893566979888,51.76934141271255,43.2754766100275
27,Software Engineer,0,28.57142857142857,100.0,100.0,1.8900599202357138,49.91891860961914,52.77134677947823,65.80207196842804,40.96418347434779,44.436878564092034,61.7503974016975,53.27471645651219
27,Web Developer,0,0.0,100.0,100.0,0.09368532237609623,39.986671447753906,41.012053515519504,63.09546694695308,26.26506689439938,30.602415900611174,48.23294202019187,41.193003292184024
28,AI Engineer,1,12.5,100.0,100.0,16.03859029365214,56.95160675048828,50.32352955662107,70.69004547172472,37.90441194577633,41.55709359602478,56.373812955968525,49.15386887535038
28,Cloud Engineer,0,16.666666666666664,100.0,100.0,2.501275197809073,49.37016296386719,48.614049057584765,65.8164857296176,35.76756132198097,39.54594006774679,56.751597385780485,48.48061719177023
28,Data Scientist,0,0.0,100.0,100.0,5.244251541199171,33.823551177978516,40.86017040787665,62.86180062750254,26.075213009845818,30.42372989161959,47.14533256081974,42.10192674256456
28,Software Engineer,0,28.57142857142857,100.0,100.0,1.4145765108872972,34.10197067260742,50.32748207752421,62.042280119268014,37.90935259690526,41.56174362061672,58.95917129516602,53.190807619568346
28,Web Developer,0,14.285714285714285,100.0,100.0,0.7258543834026022,40.02375793457031,46.11244184769593,63.24991053491682,32.64055230961993,36.60287276199522,54.12183963551241,47.18691547942399
29,AI Engineer,1,37.5,100.0,100.0,10.592511133194991,66.31863403320312,59.661671774959714,71.59487965378418,49.577089718699646,52.54314326465849,68.32093541762409,58.486913729387354
29,Cloud Engineer,0,33.33333333333333,100.0,100.0,3.190665167202496,57.31244659423828,55.74213343088278,67.80841040648633,44.67766678860348,47.93192168339151,65.01592194800283,55.465019343231816
29,Data Scientist,0,50.0,100.0,100.0,4.355210887500941,44.32316970825195,59.80175708936293,65.07962629132759,49.75219636170367,52.707949516897564,69.58644171322094,62.53327250955899
29,Software Engineer,0,42.857142857142854,100.0,100.0,4.997526588840749,47.917903900146484,57.93731457334809,66.05740703592014,47.421643216685105,50.5144877333507,67.27963010002586,59.70544586861896
29,Web Developer,0,0.0,100.0,100.0,0.11584838704335519,36.51620864868164,40.49480855535875,62.299705469782694,25.61851069419844,29.993892418069116,47.62050740859088,41.19691442124295
30,AI Engineer,1,25.0,100.0,100.0,19.71776755104761,60.845638275146484,55.83451087392911,72.43770903681401,44.793138592411395,48.0406010281519,62.208053813261145,54.95019427371428
30,Cloud Engineer,0,16.666666666666664,100.0,100.0,2.2620496336826528,55.103458404541016,49.43815953906688,67.08434800882085,36.797699423833606,40.51548181066692,57.76335540472292,48.43840091574791
30,Data Scientist,0,25.0,100.0,100.0,11.800028690274559,56.74109649658203,54.03116877802849,69.66333658158229,42.53896097253561,45.91902209179822,61.483722911161536,53.55294623946022
